,담보대출_대출용도_거주주택 구입,담보대출_대출용도_거주주택이외 부동산 구입,담보대출_대출용도_전(월)세 보증금 마련,담보대출_대출용도_사업자금 마련,담보대출_대출용도_생활비 마련,담보대출_대출기관_은행(2010년은 농수협 중앙회 제외),담보대출_대출기관_저축은행,담보대출_대출기관_비은행금융기관(2010년은 농수협중앙회 포함),신용대출_대출용도_거주주택 구입,신용대출_대출용도_거주주택이외 부동산 구입,신용대출_대출용도_전(월)세 보증금 마련,신용대출_대출용도_사업자금 마련,신용대출_대출용도_생활비 마련,신용대출_대출기관_은행(2010년은 농수협 중앙회 제외),신용대출_대출기관_저축은행,신용대출_대출기관_비은행금융기관(2010년은 농수협중앙회 포함),자산,부채,순자산액,가구주 은퇴여부,가구주 성별,가구주교육정도 통합별,가구주 혼인상태,입주형태,수도권여부,가구주 직업(대분류),가구주 종사상지위,부실가계
1105,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,53500,0.0,53500.0,1,0,0,0,1,0,1,1,0
1106,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,71600,1100.0,70500.0,0,0,1,1,1,0,0,0,0
1107,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,1330,0.0,1330.0,1,0,1,0,0,0,0,0,0
1108,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,4830,0.0,4830.0,1,0,1,0,0,0,0,0,0
1109,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,39477,0.0,39477.0,1,1,1,0,1,0,0,0,0
1110,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0,0,0.0,0,0,28779,6729.0,22050.0,1,0,1,1,1,0,0,1,0
1111,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,26821,1000.0,25821.0,0,1,0,0,1,0,0,0,0
1112,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,1374,0.0,1374.0,1,1,1,0,0,0,0,0,1
1113,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,1.0,0,0,21350,4500.0,16850.0,1,0,0,1,1,0,0,0,0
1114,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,36325,0.0,36325.0,1,0,1,1,1,0,0,0,0
1115,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0.0,0,1,1600,100.0,1500.0,1,0,0,0,0,0,1,0,0
1116,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,10980,50.0,10930.0,1,1,0,0,1,0,0,0,0
1117,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,13954,0.0,13954.0,1,0,0,1,1,0,0,0,0
1118,0,0.0,0,1.0,0,0.0,0,1.0,0,0.0,0,0,0,0.0,0,0,137536,53000.0,84536.0,1,0,0,1,0,0,0,1,0
1119,0,0.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0,0,0.0,0,0,30700,10000.0,20700.0,1,0,0,1,0,0,0,0,0
1120,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0,0,0.0,0,0,6490,3940.0,2550.0,1,0,0,1,1,0,0,1,0
1121,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,15626,0.0,15626.0,0,1,0,0,1,0,0,0,0
1122,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,22933,0.0,22933.0,1,0,0,1,1,0,0,0,0
1123,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,17569,0.0,17569.0,1,0,1,1,1,0,1,0,0
1124,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,5658,1000.0,4658.0,1,1,0,1,0,0,0,0,0
1125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,822,0.0,822.0,1,1,0,0,0,0,0,0,0
1126,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,3462,0.0,3462.0,1,1,1,0,0,0,0,0,0
1127,0,0.0,0,1.0,0,1.0,0,0.0,0,0.0,0,0,0,0.0,0,0,30196,8000.0,22196.0,1,0,1,1,1,0,0,1,1
1128,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0,0.0,0,1,20500,1000.0,19500.0,1,0,0,1,1,0,0,1,0
1129,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,51054,0.0,51054.0,1,0,0,1,1,0,0,1,0
1130,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,14753,0.0,14753.0,0,0,1,1,1,0,0,0,0
1131,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,3800,0.0,3800.0,0,1,0,0,1,0,0,0,0
1132,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,3010,0.0,3010.0,0,1,0,0,1,0,0,0,0
1133,0,0.0,1,0.0,0,0.0,0,1.0,0,0.0,0,0,1,0.0,0,0,1935,2360.0,-425.0,1,1,0,0,0,0,1,0,1
1134,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,36840,0.0,36840.0,1,0,1,1,1,0,0,0,0
1135,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0,0,0.0,0,0,22708,5394.0,17314.0,1,1,0,0,1,0,1,0,0
1136,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0,1,0.0,1,0,24884,8316.0,16568.0,1,0,0,1,1,0,0,0,0
1137,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0,0,0.0,0,0,43819,2396.0,41423.0,1,0,0,1,1,0,0,0,0
1138,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0,0,0.0,0,0,29061,10880.0,18181.0,1,0,1,1,1,0,0,0,0
1139,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,21453,0.0,21453.0,1,1,0,0,1,0,0,1,0
1140,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,31573,0.0,31573.0,1,0,0,0,1,0,0,1,0
1141,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,9420,0.0,9420.0,1,0,0,1,1,0,0,1,0
1142,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,7000,0.0,7000.0,1,1,0,0,1,0,1,0,0
1143,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0,1,1.0,0,0,22065,8841.0,13224.0,1,0,0,1,1,0,0,0,0
1144,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,31347,50.0,31297.0,1,1,0,1,1,0,0,0,0
1145,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0,0,0.0,0,0,101299,45400.0,55899.0,1,0,1,1,1,0,0,0,1
1146,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,18271,0.0,18271.0,1,0,0,1,1,0,0,1,0
1147,0,0.0,0,1.0,0,0.0,0,1.0,0,0.0,0,1,0,0.0,0,1,50100,3200.0,46900.0,1,0,0,0,1,0,0,1,1
1148,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,6660,0.0,6660.0,1,1,0,0,1,0,0,0,0
1149,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,10547,0.0,10547.0,0,1,0,0,1,0,0,0,0
1150,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,22070,0.0,22070.0,1,0,1,1,1,0,0,0,0
1151,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0,0,0.0,0,0,27665,11540.0,16125.0,1,1,0,1,1,0,0,0,0
1152,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,77902,0.0,77902.0,1,0,1,1,1,0,0,0,0
1153,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,51,0.0,51.0,0,0,0,0,0,0,0,0,0
1154,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,55405,1050.0,54355.0,1,0,0,1,1,0,0,1,1
1155,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0,1.0,0,0,48530,4580.0,43950.0,1,0,0,1,1,0,0,1,0
1156,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,7050,0.0,7050.0,0,1,0,0,1,0,0,0,0
1157,0,0.0,0,1.0,0,0.0,0,1.0,0,0.0,0,0,1,0.0,0,1,11995,5104.0,6891.0,1,0,0,1,0,0,0,1,0
1158,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,15006,5500.0,9506.0,0,1,0,0,1,0,0,0,0
1159,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0.0,0,1,60,490.0,-430.0,1,1,0,0,0,0,1,0,0
1160,0,0.0,0,1.0,0,1.0,0,0.0,0,0.0,0,0,0,0.0,0,0,61932,26500.0,35432.0,1,0,0,1,1,0,0,1,0
1161,0,0.0,0,1.0,0,1.0,0,0.0,0,0.0,0,0,0,0.0,0,0,6890,4900.0,1990.0,1,1,0,0,1,0,0,1,0
1162,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0,1,1.0,0,0,43133,8098.0,35035.0,1,0,1,1,1,0,0,0,0
1163,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,210,0.0,210.0,0,0,0,0,0,0,0,0,0
1164,0,0.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0,1,1.0,0,0,20338,13700.0,6638.0,1,0,1,1,0,0,0,0,0
1165,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,3056,0.0,3056.0,1,0,1,1,0,0,0,0,0
1166,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0,0,1.0,0,0,105299,20040.0,85259.0,0,0,1,1,1,0,0,0,0
1167,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,15250,0.0,15250.0,0,0,0,1,1,0,0,0,0
1168,0,0.0,0,1.0,0,1.0,0,0.0,0,0.0,0,0,0,0.0,0,0,14328,6160.0,8168.0,1,0,0,0,1,0,1,0,1
1169,0,0.0,0,1.0,0,0.0,0,1.0,0,0.0,0,0,0,0.0,0,0,11486,25000.0,-13514.0,1,1,0,1,0,0,0,0,0
1170,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,26800,0.0,26800.0,0,0,0,0,0,0,0,0,0
1171,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,22889,400.0,22489.0,0,0,0,1,1,0,0,0,0
1172,0,0.0,0,1.0,0,0.0,0,1.0,0,0.0,0,1,0,0.0,0,0,14100,4853.0,9247.0,1,0,0,1,1,0,0,1,0
1173,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,3005,0.0,3005.0,1,1,0,0,1,0,0,1,0
1174,0,1.0,0,0.0,1,0.0,0,1.0,0,0.0,0,0,0,0.0,0,0,9150,2444.0,6706.0,1,0,0,1,0,0,0,1,0
1175,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,11420,0.0,11420.0,0,0,0,1,1,0,0,0,0
1176,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,3205,300.0,2905.0,1,0,0,1,0,0,1,0,0
1177,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,1065,0.0,1065.0,1,0,0,0,0,0,1,0,0
1178,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0,0,0.0,0,0,15000,13000.0,2000.0,0,0,0,1,0,0,0,0,0
1179,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,10180,0.0,10180.0,1,1,0,0,1,0,0,1,0
1180,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,43300,0.0,43300.0,1,0,1,1,1,0,0,1,0
1181,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,37160,5500.0,31660.0,1,0,0,0,1,0,1,0,0
1182,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,1.0,0,0,39084,6000.0,33084.0,1,0,0,1,1,0,1,0,0
1183,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,20608,13000.0,7608.0,1,1,1,1,1,0,0,0,0
1184,0,1.0,0,0.0,0,1.0,0,0.0,0,1.0,0,0,0,1.0,0,0,125944,11455.0,114489.0,1,0,1,1,1,0,0,1,0
1185,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,410,0.0,410.0,0,1,0,0,0,0,0,0,0
1186,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,320,0.0,320.0,0,0,0,0,0,0,0,0,0
1187,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,10280,8600.0,1680.0,1,0,0,1,1,0,1,0,0
1188,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0,1,1.0,0,0,33766,3300.0,30466.0,1,0,0,1,1,0,0,1,0
1189,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,12443,0.0,12443.0,1,0,1,1,1,0,0,0,0
1190,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,84550,7000.0,77550.0,1,0,1,1,1,0,0,1,0
1191,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,6197,0.0,6197.0,1,0,0,0,0,0,1,0,0
1192,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,35820,0.0,35820.0,1,0,1,1,1,0,0,0,0
1193,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0,1,1.0,0,0,37228,15300.0,21928.0,1,0,1,1,1,0,0,0,0
1194,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,7120,15.0,7105.0,1,1,0,0,1,0,1,0,0
1195,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,6450,500.0,5950.0,0,1,0,0,0,0,0,0,0
1196,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,21980,0.0,21980.0,1,0,0,1,0,0,0,1,0
1197,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,18768,4.0,18764.0,1,0,0,1,1,0,0,0,0
1198,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,14012,0.0,14012.0,0,1,0,0,0,0,0,0,0
1199,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0,1.0,0,0,12258,1500.0,10758.0,0,0,0,1,1,0,0,0,1
1200,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0,1,0.0,1,0,19032,2795.0,16237.0,1,0,0,1,1,0,0,0,0
1201,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0,1,1.0,0,0,25105,10700.0,14405.0,1,0,1,1,1,0,0,0,0
1202,1,0.0,0,0.0,0,1.0,0,1.0,0,0.0,0,1,0,0.0,0,0,69568,39000.0,30568.0,1,0,0,1,1,0,0,0,0
1203,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0,0,1.0,0,0,15862,11550.0,4312.0,1,0,1,1,1,0,0,0,0
1204,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0,1.0,0,0,26289,5590.0,20699.0,1,0,0,1,1,0,0,0,0
1205,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,15975,0.0,15975.0,1,0,0,1,1,0,0,1,0
1206,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,76170,0.0,76170.0,1,0,0,1,1,0,0,0,0
1207,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,1,0.0,1.0,0,1,0,0,0,0,0,0,0
1208,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,43800,250.0,43550.0,1,0,1,1,1,0,0,1,0
1209,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0,0,0.0,0,0,63712,9490.0,54222.0,1,0,1,1,1,0,0,1,0
1210,1,0.0,0,0.0,0,1.0,0,1.0,0,0.0,0,0,1,0.0,0,1,32835,6400.0,26435.0,1,0,1,1,1,0,0,0,0
1211,0,0.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0,0,0.0,0,0,5870,4300.0,1570.0,1,0,1,0,0,0,1,0,0
1212,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,29235,0.0,29235.0,1,0,1,0,1,0,1,0,0
1213,0,1.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0,0,0.0,0,0,58910,19000.0,39910.0,1,0,1,1,0,0,0,1,1
1214,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,28660,0.0,28660.0,1,0,0,1,1,0,0,0,0
1215,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0,0,0.0,0,0,16638,4949.0,11689.0,1,1,0,0,1,0,0,0,1
1216,1,0.0,0,1.0,0,1.0,0,1.0,0,0.0,0,1,0,1.0,0,0,110980,54500.0,56480.0,1,0,0,1,1,0,0,1,0
1217,0,0.0,0,1.0,0,1.0,0,0.0,0,0.0,0,1,0,1.0,0,0,49516,13000.0,36516.0,1,0,1,1,1,0,0,1,0
1218,0,1.0,0,0.0,0,1.0,0,1.0,0,0.0,0,0,0,0.0,0,0,161746,97650.0,64096.0,1,0,1,1,1,0,0,0,0
1219,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,11830,114.0,11716.0,0,0,0,0,1,0,0,0,0
1220,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0,0,0.0,0,0,22356,12000.0,10356.0,1,1,1,0,1,0,0,0,0
1221,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,2530,0.0,2530.0,1,0,0,1,0,0,1,0,0
1222,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,55526,0.0,55526.0,0,0,1,0,1,0,0,0,0
1223,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,1300,0.0,1300.0,1,1,1,0,0,0,0,0,0
1224,0,0.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0,0,0.0,0,0,8786,6000.0,2786.0,1,1,0,1,0,0,0,0,1
1225,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,38680,0.0,38680.0,1,0,1,1,1,0,0,0,0
1226,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,11270,0.0,11270.0,1,0,1,1,0,0,0,0,0
1227,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,760,0.0,760.0,1,1,0,0,0,0,0,0,0
1228,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,121510,30000.0,91510.0,1,0,1,1,1,0,0,0,0
1229,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,51761,8800.0,42961.0,1,0,0,1,1,0,0,1,0
1230,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0,1,0.0,1,0,16531,4670.0,11861.0,1,0,0,1,1,0,0,0,1
1231,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0,0,0.0,0,0,18785,3000.0,15785.0,1,0,1,1,1,0,0,0,0
1232,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,1.0,0,0,46712,1000.0,45712.0,1,0,0,1,1,0,0,1,0
1233,1,1.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0,0,0.0,0,0,40110,12634.0,27476.0,1,0,1,1,1,0,0,1,0
1234,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,1750,0.0,1750.0,1,1,1,0,0,0,0,0,0
1235,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,36798,6000.0,30798.0,1,0,0,1,1,0,0,0,0
1236,0,0.0,1,0.0,1,1.0,0,0.0,0,0.0,0,0,0,0.0,0,0,10770,4600.0,6170.0,1,0,0,1,0,0,0,0,0
1237,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,34512,21000.0,13512.0,1,0,0,1,0,0,0,1,0
1238,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,6727,0.0,6727.0,1,1,0,0,1,0,0,1,0
1239,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,7300,0.0,7300.0,0,0,0,1,1,0,0,0,0
1240,0,0.0,0,1.0,0,0.0,0,1.0,0,0.0,0,0,0,0.0,0,0,40409,2000.0,38409.0,1,0,0,1,1,0,0,1,0
1241,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,0.0,0,0,15940,1000.0,14940.0,1,0,0,1,1,0,0,0,0
1242,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0,0,0.0,0,0,15040,6100.0,8940.0,1,0,1,1,1,0,0,0,0
1243,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,24880,0.0,24880.0,0,0,1,1,1,0,0,0,0
1244,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,2328,0.0,2328.0,1,1,0,0,0,0,0,0,0
1245,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,800,50.0,750.0,1,0,1,1,0,0,0,0,0
1246,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,1,0,0,1.0,0,0,51264,6400.0,44864.0,1,0,0,1,1,0,0,1,0
1247,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,70842,0.0,70842.0,1,0,1,1,1,0,0,0,0
1248,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,9050,160.0,8890.0,1,0,0,0,1,0,1,0,0
1249,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,1.0,0,0,57258,400.0,56858.0,1,0,0,1,1,0,0,0,0
1250,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,64076,0.0,64076.0,1,0,0,1,1,0,0,1,0
1251,0,1.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0,0,0.0,0,0,19750,7962.0,11788.0,1,0,0,1,0,0,0,0,0
1252,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,78750,0.0,78750.0,1,1,0,0,1,0,0,1,0
1253,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,471,0.0,471.0,1,0,0,0,0,0,0,0,0
1254,0,0.0,0,0.0,0,0.0,0,1.0,0,0.0,0,0,0,0.0,0,0,27460,11680.0,15780.0,1,0,0,1,1,0,0,0,1
1255,0,0.0,0,0.0,1,0.0,0,1.0,0,0.0,0,0,0,0.0,0,0,580,2130.0,-1550.0,0,0,0,1,0,0,0,0,0
1256,1,1.0,0,0.0,1,1.0,0,1.0,0,0.0,0,0,1,1.0,0,0,47580,13800.0,33780.0,1,0,0,1,1,0,1,0,0
1257,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,5688,4120.0,1568.0,1,1,0,0,0,0,0,0,0
1258,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,5310,0.0,5310.0,1,0,1,0,0,0,0,0,0
1259,0,0.0,1,0.0,0,1.0,0,0.0,0,0.0,0,0,0,0.0,0,0,6716,2500.0,4216.0,1,1,1,0,0,0,0,0,0
1260,0,1.0,0,1.0,0,1.0,0,0.0,0,0.0,0,0,0,0.0,0,0,62060,21200.0,40860.0,1,0,0,1,1,0,1,1,1
1261,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,38449,0.0,38449.0,1,0,0,1,1,0,0,1,0
1262,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,1550,0.0,1550.0,0,1,0,0,0,0,0,0,0
1263,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,8652,1400.0,7252.0,1,0,0,1,0,0,0,0,0
1264,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,501,2260.0,-1759.0,1,1,0,0,0,0,1,0,0
1265,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,100,0.0,100.0,1,1,0,0,0,0,1,0,0
1266,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,69148,0.0,69148.0,1,0,0,1,1,0,0,1,0
1267,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,1.0,0,0,1320,2300.0,-980.0,1,0,0,1,0,0,0,0,0
1268,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,23170,70.0,23100.0,0,0,0,1,1,0,0,0,1
1269,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0,0,0.0,0,0,24800,5000.0,19800.0,1,0,0,1,1,0,1,0,0
1270,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,210,0.0,210.0,1,0,1,0,0,0,0,0,0
1271,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,36166,0.0,36166.0,1,0,1,1,1,0,0,0,0
1272,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0,1,1.0,1,0,23679,12300.0,11379.0,1,1,0,0,1,0,0,0,1
1273,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,3990,0.0,3990.0,0,1,0,0,0,0,0,0,0
1274,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,13464,200.0,13264.0,0,1,0,0,1,0,0,0,0
1275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,10380,100.0,10280.0,0,1,0,0,1,0,0,0,0
1276,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,29549,0.0,29549.0,1,0,0,1,1,0,0,0,0
1277,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,35000,0.0,35000.0,1,0,1,1,1,0,0,0,0
1278,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,3040,0.0,3040.0,1,1,0,0,0,0,1,0,0
1279,1,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,1,1,1.0,0,0,65484,39539.0,25945.0,1,0,1,1,1,0,0,1,1
